Length	GC
ENSGALG00000022694	533	0.472795497185741
ENSGALG00000022696	834	0.624700239808153
ENSGALG00000022702	1359	0.663723325974982
ENSGALG00000022703	1311	0.545385202135774
ENSGALG00000022704	1554	0.671171171171171
ENSGALG00000022706	831	0.658243080625752
ENSGALG00000022707	682	0.607038123167155
ENSGALG00000022713	900	0.737777777777778
ENSGALG00000022715	426	0.462441314553991
ENSGALG00000022718	930	0.66989247311828
ENSGALG00000022720	1284	0.549065420560748
ENSGALG00000022726	1242	0.694847020933977
ENSGALG00000022733	1187	0.555181128896377
ENSGALG00000022738	2473	0.504245855236555
ENSGALG00000022739	5874	0.416241062308478
ENSGALG00000022749	756	0.551587301587302
ENSGALG00000022750	1381	0.390296886314265
ENSGALG00000022751	1488	0.588037634408602
ENSGALG00000022758	498	0.566265060240964
ENSGALG00000022762	634	0.410094637223975
ENSGALG00000022770	699	0.549356223175966
ENSGALG00000022778	119	0.546218487394958
ENSGALG00000022787	1839	0.619902120717781
ENSGALG00000022788	1433	0.481507327285415
ENSGALG00000022789	5751	0.396452790818988
ENSGALG00000022790	1897	0.570374275171323
ENSGALG00000022791	1586	0.594577553593947
ENSGALG00000022792	1396	0.613896848137536
ENSGALG00000022798	762	0.379265091863517
ENSGALG00000022800	3265	0.487595712098009
ENSGALG00000022801	1433	0.35519888346127
ENSGALG00000022802	2770	0.445848375451264
ENSGALG00000022804	3813	0.433254655127196
ENSGALG00000022808	5105	0.404505386875612
ENSGALG00000022809	1443	0.685377685377685
ENSGALG00000022810	701	0.429386590584879
ENSGALG00000022812	1497	0.441549766199065
ENSGALG00000022813	949	0.464699683877766
ENSGALG00000022815	494	0.536437246963563
ENSGALG00000022817	515	0.475728155339806
ENSGALG00000022819	189	0.518518518518518
ENSGALG00000022827	909	0.429042904290429
ENSGALG00000022832	366	0.819672131147541
ENSGALG00000022838	2493	0.68311271560369
ENSGALG00000022850	3008	0.676196808510638
ENSGALG00000022857	364	0.434065934065934
ENSGALG00000022866	3218	0.408949658172778
ENSGALG00000022871	1386	0.455988455988456
ENSGALG00000022874	1565	0.419169329073482
ENSGALG00000022875	1520	0.440131578947368
ENSGALG00000022882	1797	0.402893711741792
ENSGALG00000022884	840	0.448809523809524
ENSGALG00000022887	1785	0.621848739495798
ENSGALG00000022891	2254	0.517302573203194
ENSGALG00000022892	362	0.765193370165746
ENSGALG00000022896	1311	0.673531655225019
ENSGALG00000022901	366	0.66120218579235
ENSGALG00000022907	401	0.418952618453865
ENSGALG00000022909	3432	0.421328671328671
ENSGALG00000022920	1098	0.550091074681239
ENSGALG00000022926	2976	0.535618279569892
ENSGALG00000022935	2247	0.553627058299956
ENSGALG00000022938	6213	0.44954128440367
ENSGALG00000022939	500	0.51
ENSGALG00000022940	1398	0.658798283261803
ENSGALG00000022942	827	0.39782345828295
ENSGALG00000022947	612	0.630718954248366
ENSGALG00000022950	489	0.408997955010225
ENSGALG00000022952	2438	0.408941755537326
ENSGALG00000022955	382	0.547120418848168
ENSGALG00000022956	270	0.474074074074074
ENSGALG00000022958	2028	0.574950690335306
ENSGALG00000022962	4701	0.428632205913635
ENSGALG00000022964	4654	0.486033519553073
ENSGALG00000022967	920	0.575
ENSGALG00000022974	1063	0.680150517403575
ENSGALG00000022976	1017	0.466076696165192
ENSGALG00000022980	1943	0.556870818322182
ENSGALG00000022985	2111	0.386546660350545
ENSGALG00000022991	709	0.440056417489422
ENSGALG00000022994	1097	0.633546034639927
ENSGALG00000023008	608	0.577302631578947
ENSGALG00000023012	440	0.438636363636364
ENSGALG00000023014	5501	0.444101072532267
ENSGALG00000023015	751	0.340878828229028
ENSGALG00000023019	417	0.482014388489209
ENSGALG00000023023	1161	0.523686477174849
ENSGALG00000023024	588	0.651360544217687
ENSGALG00000023025	1449	0.616977225672878
ENSGALG00000023027	599	0.362270450751252
ENSGALG00000023030	187	0.401069518716578
ENSGALG00000023032	885	0.480225988700565
ENSGALG00000023035	438	0.764840182648402
ENSGALG00000023036	4644	0.551033591731266
ENSGALG00000023042	1299	0.414934565050039
ENSGALG00000023044	516	0.441860465116279
ENSGALG00000023046	1347	0.453600593912398
ENSGALG00000023047	801	0.441947565543071
ENSGALG00000023054	426	0.539906103286385
ENSGALG00000023058	435	0.450574712643678
ENSGALG00000023061	769	0.501950585175553
ENSGALG00000023066	1290	0.507751937984496
ENSGALG00000023068	531	0.433145009416196
ENSGALG00000023069	2334	0.467009425878321
ENSGALG00000023070	1426	0.406732117812062
ENSGALG00000023073	9148	0.435067774376913
ENSGALG00000023083	2707	0.566309567787218
ENSGALG00000023084	1041	0.547550432276657
ENSGALG00000023089	1538	0.577373211963589
ENSGALG00000023094	724	0.515193370165746
ENSGALG00000023099	2762	0.5
ENSGALG00000023100	588	0.545918367346939
ENSGALG00000023113	2186	0.600182982616651
ENSGALG00000023114	1098	0.465391621129326
ENSGALG00000023119	849	0.422850412249706
ENSGALG00000023120	1096	0.576642335766423
ENSGALG00000023122	1076	0.566914498141264
ENSGALG00000023126	770	0.463636363636364
ENSGALG00000023129	2589	0.47663190421012
ENSGALG00000023130	7735	0.503684550743374
ENSGALG00000023131	2151	0.569967456996746
ENSGALG00000023132	510	0.523529411764706
ENSGALG00000023135	1720	0.429651162790698
ENSGALG00000023142	5043	0.538568312512393
ENSGALG00000023146	1448	0.50621546961326
ENSGALG00000023157	1326	0.432880844645551
ENSGALG00000023164	1350	0.70962962962963
ENSGALG00000023172	7077	0.635014836795252
ENSGALG00000023179	3486	0.40332759609868
ENSGALG00000023180	686	0.584548104956268
ENSGALG00000023188	840	0.657142857142857
ENSGALG00000023189	363	0.482093663911846
ENSGALG00000023190	1317	0.453302961275626
ENSGALG00000023191	486	0.382716049382716
ENSGALG00000023192	869	0.495972382048331
ENSGALG00000023193	710	0.646478873239437
ENSGALG00000023195	3185	0.642072213500785
ENSGALG00000023199	1256	0.503980891719745
ENSGALG00000023237	1400	0.626428571428571
ENSGALG00000023241	687	0.644832605531296
ENSGALG00000023243	1508	0.570954907161804
ENSGALG00000023245	298	0.463087248322148
ENSGALG00000023246	1104	0.728260869565217
ENSGALG00000023256	3568	0.439461883408072
ENSGALG00000023265	650	0.572307692307692
ENSGALG00000023266	2370	0.646835443037975
ENSGALG00000023269	1023	0.44574780058651
ENSGALG00000023271	2821	0.439205955334988
ENSGALG00000023273	2057	0.565872630043753
ENSGALG00000023279	1725	0.625507246376812
ENSGALG00000023294	988	0.616396761133603
ENSGALG00000023296	767	0.602346805736636
ENSGALG00000023297	422	0.54739336492891
ENSGALG00000023298	661	0.540090771558245
ENSGALG00000023303	842	0.646080760095012
ENSGALG00000023305	745	0.522147651006711
ENSGALG00000023308	770	0.701298701298701
ENSGALG00000023314	1805	0.652631578947368
ENSGALG00000023335	662	0.515105740181269
ENSGALG00000023338	2369	0.654284508231321
ENSGALG00000023340	670	0.440298507462687
ENSGALG00000023347	2628	0.530441400304414
ENSGALG00000023348	1095	0.692237442922374
ENSGALG00000023351	621	0.492753623188406
ENSGALG00000023353	619	0.581583198707593
ENSGALG00000023354	1476	0.673441734417344
ENSGALG00000023355	1732	0.464780600461894
ENSGALG00000023356	420	0.404761904761905
ENSGALG00000023357	564	0.531914893617021
ENSGALG00000023359	1864	0.66362660944206
ENSGALG00000023364	1866	0.615755627009646
ENSGALG00000023375	438	0.454337899543379
ENSGALG00000023378	582	0.486254295532646
ENSGALG00000023379	1268	0.407728706624606
ENSGALG00000023393	588	0.489795918367347
ENSGALG00000023395	2170	0.603686635944701
ENSGALG00000023396	1274	0.65541601255887
ENSGALG00000023401	5605	0.459946476360392
ENSGALG00000023406	621	0.706924315619968
ENSGALG00000023407	2578	0.388285492629946
ENSGALG00000023409	742	0.444743935309973
ENSGALG00000023411	2591	0.491316094172134
ENSGALG00000023414	1261	0.655035685963521
ENSGALG00000023415	927	0.701186623516721
ENSGALG00000023419	2100	0.504285714285714
ENSGALG00000023420	2076	0.651734104046243
ENSGALG00000023421	1805	0.443213296398892
ENSGALG00000023424	2725	0.446605504587156
ENSGALG00000023430	870	0.702298850574713
ENSGALG00000023435	2125	0.419294117647059
ENSGALG00000023436	2089	0.453326950694112
ENSGALG00000023437	1069	0.643592142188962
ENSGALG00000023439	1074	0.401303538175047
ENSGALG00000023440	2800	0.385
ENSGALG00000023441	1912	0.742677824267782
ENSGALG00000023443	1994	0.437813440320963
ENSGALG00000023444	483	0.583850931677019
ENSGALG00000023447	1709	0.611468695143359
ENSGALG00000023448	399	0.764411027568922
ENSGALG00000023451	9242	0.42772127245185
ENSGALG00000023453	789	0.55893536121673
ENSGALG00000023454	1289	0.401086113266098
ENSGALG00000023459	945	0.614814814814815
ENSGALG00000023460	704	0.471590909090909
ENSGALG00000023463	728	0.582417582417582
ENSGALG00000023464	664	0.650602409638554
ENSGALG00000023468	1908	0.666142557651992
ENSGALG00000023472	954	0.656184486373166
ENSGALG00000023475	678	0.489675516224189
ENSGALG00000023480	1738	0.428653624856156
ENSGALG00000023485	788	0.506345177664975
ENSGALG00000023490	578	0.403114186851211
ENSGALG00000023497	1024	0.6005859375
ENSGALG00000023503	762	0.355643044619423
ENSGALG00000023506	2186	0.54391582799634
ENSGALG00000023510	1917	0.483046426708399
ENSGALG00000023516	5046	0.464724534284582
ENSGALG00000023517	907	0.590959206174201
ENSGALG00000023521	1284	0.587227414330218
ENSGALG00000023523	381	0.540682414698163
ENSGALG00000023526	4059	0.459226410445923
ENSGALG00000023531	922	0.438177874186551
ENSGALG00000023536	3052	0.640563564875491
ENSGALG00000023541	1611	0.657355679702048
ENSGALG00000023542	1554	0.651222651222651
ENSGALG00000023546	2369	0.449556775010553
ENSGALG00000023547	2758	0.572878897751994
ENSGALG00000023552	5379	0.382970812418665
ENSGALG00000023554	1825	0.535342465753425
ENSGALG00000023557	355	0.495774647887324
ENSGALG00000023562	5030	0.409741550695825
ENSGALG00000023565	523	0.468451242829828
ENSGALG00000023571	3274	0.412950519242517
ENSGALG00000023572	1758	0.532423208191126
ENSGALG00000023576	1935	0.573643410852713
ENSGALG00000023577	2310	0.629437229437229
ENSGALG00000023580	630	0.641269841269841
ENSGALG00000023581	1092	0.634615384615385
ENSGALG00000023584	417	0.448441247002398
ENSGALG00000023587	446	0.650224215246637
ENSGALG00000023589	640	0.534375
ENSGALG00000023590	3459	0.684012720439433
ENSGALG00000023595	861	0.606271777003484
ENSGALG00000023601	969	0.560371517027864
ENSGALG00000023603	351	0.438746438746439
ENSGALG00000023607	1350	0.54962962962963
ENSGALG00000023608	573	0.49738219895288
ENSGALG00000023609	1368	0.569444444444444
ENSGALG00000023612	2033	0.690113133300541
ENSGALG00000023616	1736	0.452764976958525
ENSGALG00000023621	2364	0.606175972927242
ENSGALG00000023622	582	0.553264604810997
ENSGALG00000023625	326	0.404907975460123
ENSGALG00000023626	1872	0.66025641025641
ENSGALG00000023632	626	0.57667731629393
ENSGALG00000023636	1077	0.706592386258124
ENSGALG00000023638	756	0.391534391534392
ENSGALG00000023640	1068	0.683520599250936
ENSGALG00000023643	828	0.495169082125604
ENSGALG00000023646	551	0.513611615245009
ENSGALG00000023647	1283	0.726422447388932
ENSGALG00000023648	2739	0.387367652427893
ENSGALG00000023649	1620	0.466666666666667
ENSGALG00000023650	590	0.396610169491525
ENSGALG00000023653	3411	0.434476693051891
ENSGALG00000023655	730	0.447945205479452
ENSGALG00000023660	2064	0.67296511627907
ENSGALG00000023661	973	0.458376156217883
ENSGALG00000023667	1032	0.48062015503876
ENSGALG00000023670	2337	0.437740693196406
ENSGALG00000023673	1187	0.441449031171019
ENSGALG00000023682	1964	0.437881873727088
ENSGALG00000023683	2217	0.470906630581867
ENSGALG00000023684	2165	0.646651270207852
ENSGALG00000023685	252	0.583333333333333
ENSGALG00000023686	1079	0.607043558850788
ENSGALG00000023689	1635	0.587155963302752
ENSGALG00000023691	1943	0.65259907359753
ENSGALG00000023692	628	0.590764331210191
ENSGALG00000023693	212	0.547169811320755
ENSGALG00000023694	1244	0.586012861736334
ENSGALG00000023695	751	0.422103861517976
ENSGALG00000023699	438	0.509132420091324
ENSGALG00000023702	891	0.546576879910213
ENSGALG00000023703	1932	0.663561076604555
ENSGALG00000023704	702	0.47008547008547
ENSGALG00000023707	879	0.606370875995449
ENSGALG00000023708	908	0.57488986784141
ENSGALG00000023709	1252	0.524760383386581
ENSGALG00000023717	212	0.438679245283019
ENSGALG00000023718	6287	0.52234770160649
ENSGALG00000023719	319	0.369905956112853
ENSGALG00000023723	2871	0.598049460118426
ENSGALG00000023724	1292	0.425696594427245
ENSGALG00000023725	288	0.701388888888889
ENSGALG00000023728	578	0.551903114186851
ENSGALG00000023729	671	0.527570789865872
ENSGALG00000023731	894	0.45413870246085
ENSGALG00000023735	637	0.485086342229199
ENSGALG00000023738	517	0.630560928433269
ENSGALG00000023740	947	0.529039070749736
ENSGALG00000023742	3376	0.546208530805687
ENSGALG00000023749	2862	0.477638015373864
ENSGALG00000023751	3299	0.59684752955441
ENSGALG00000023757	818	0.575794621026895
ENSGALG00000023760	1545	0.493851132686084
ENSGALG00000023761	951	0.430073606729758
ENSGALG00000023763	708	0.5
ENSGALG00000023768	3177	0.621655649984262
ENSGALG00000023772	936	0.610042735042735
ENSGALG00000023773	3778	0.455002646903123
ENSGALG00000023774	1100	0.601818181818182
ENSGALG00000023776	1779	0.676222596964587
ENSGALG00000023779	1054	0.666034155597723
ENSGALG00000023780	1806	0.501107419712071
ENSGALG00000023781	821	0.5115712545676
ENSGALG00000023784	615	0.55609756097561
ENSGALG00000023786	2595	0.67514450867052
ENSGALG00000023787	1623	0.526186075169439
ENSGALG00000023791	907	0.583241455347299
ENSGALG00000023793	799	0.469336670838548
ENSGALG00000023801	477	0.490566037735849
ENSGALG00000023806	939	0.44408945686901
ENSGALG00000023812	1137	0.476693051890941
ENSGALG00000023813	648	0.453703703703704
ENSGALG00000023818	530	0.671698113207547
ENSGALG00000023819	537	0.677839851024209
ENSGALG00000023821	2265	0.609713024282561
ENSGALG00000023822	411	0.435523114355231
ENSGALG00000023824	1215	0.440329218106996
ENSGALG00000023828	1427	0.70427470217239
ENSGALG00000023833	389	0.758354755784062
ENSGALG00000023834	1239	0.661016949152542
ENSGALG00000023838	1194	0.568676716917923
ENSGALG00000023842	3219	0.426840633737185
ENSGALG00000023843	2082	0.612872238232469
ENSGALG00000023844	1035	0.657971014492754
ENSGALG00000023846	645	0.465116279069767
ENSGALG00000023847	2658	0.678329571106095
ENSGALG00000023852	676	0.433431952662722
ENSGALG00000023855	1592	0.64321608040201
ENSGALG00000023857	2271	0.634081902245707
ENSGALG00000023859	803	0.636363636363636
ENSGALG00000023866	1593	0.650345260514752
ENSGALG00000023868	442	0.565610859728507
ENSGALG00000023869	3100	0.648709677419355
ENSGALG00000023872	2268	0.612433862433862
ENSGALG00000023876	3659	0.441924022957092
ENSGALG00000023879	1147	0.680034873583261
ENSGALG00000023881	2208	0.604166666666667
ENSGALG00000023882	959	0.546402502606882
ENSGALG00000023886	3880	0.5
ENSGALG00000023897	510	0.419607843137255
ENSGALG00000023898	5723	0.519133321684431
ENSGALG00000023904	1565	0.590415335463259
ENSGALG00000023905	678	0.491150442477876
ENSGALG00000023906	732	0.618852459016393
ENSGALG00000023909	1642	0.518270401948843
ENSGALG00000023918	363	0.517906336088154
ENSGALG00000023919	1398	0.625178826895565
ENSGALG00000023920	1356	0.443215339233038
ENSGALG00000023921	892	0.708520179372197
ENSGALG00000023924	553	0.594936708860759
ENSGALG00000023925	1651	0.474863718958207
ENSGALG00000023927	336	0.526785714285714
ENSGALG00000023930	813	0.488314883148831
ENSGALG00000023933	699	0.567954220314735
ENSGALG00000023934	6978	0.40384064201777
ENSGALG00000023936	1395	0.511111111111111
ENSGALG00000023937	580	0.524137931034483
ENSGALG00000023939	1451	0.580978635423846
ENSGALG00000023942	902	0.501108647450111
ENSGALG00000023946	432	0.581018518518518
ENSGALG00000023950	1761	0.56785917092561
ENSGALG00000023953	2731	0.524350054924936
ENSGALG00000023958	3197	0.470128245229903
ENSGALG00000023959	835	0.451497005988024
ENSGALG00000023961	1128	0.442375886524823
ENSGALG00000023969	458	0.558951965065502
ENSGALG00000023973	321	0.598130841121495
ENSGALG00000023975	2776	0.657420749279539
ENSGALG00000023981	2350	0.642127659574468
ENSGALG00000023982	1327	0.531273549359457
ENSGALG00000023986	1250	0.5816
ENSGALG00000023988	1419	0.534883720930233
ENSGALG00000024000	1145	0.4
ENSGALG00000024004	880	0.626136363636364
ENSGALG00000024007	496	0.431451612903226
ENSGALG00000024011	711	0.551336146272855
ENSGALG00000024012	1803	0.653355518580144
ENSGALG00000024014	2213	0.547672842295526
ENSGALG00000024018	220	0.436363636363636
ENSGALG00000024020	553	0.499095840867993
ENSGALG00000024022	1240	0.684677419354839
ENSGALG00000024024	447	0.67337807606264
ENSGALG00000024029	1149	0.637946040034813
ENSGALG00000024031	1044	0.654214559386973
ENSGALG00000024033	4353	0.652423615897082
ENSGALG00000024034	2580	0.616279069767442
ENSGALG00000024035	4171	0.489331095660513
ENSGALG00000024039	2689	0.59427296392711
ENSGALG00000024040	2392	0.466555183946488
ENSGALG00000024041	1124	0.541814946619217
ENSGALG00000024047	1964	0.605397148676171
ENSGALG00000024048	715	0.597202797202797
ENSGALG00000024049	722	0.637119113573407
ENSGALG00000024051	3834	0.604590505998957
ENSGALG00000024053	1436	0.645543175487465
ENSGALG00000024056	2306	0.612315698178664
ENSGALG00000024059	1266	0.578199052132701
ENSGALG00000024062	336	0.592261904761905
ENSGALG00000024063	2465	0.526977687626775
ENSGALG00000024064	1938	0.657894736842105
ENSGALG00000024067	355	0.467605633802817
ENSGALG00000024070	256	0.53125
ENSGALG00000024072	1093	0.594693504117109
ENSGALG00000024075	2366	0.601859678782756
ENSGALG00000024076	2445	0.516155419222904
ENSGALG00000024077	1599	0.449030644152595
ENSGALG00000024078	518	0.590733590733591
ENSGALG00000024081	537	0.689013035381751
ENSGALG00000024082	2808	0.542022792022792
ENSGALG00000024083	931	0.577873254564984
ENSGALG00000024085	1218	0.623152709359606
ENSGALG00000024090	2031	0.617922205809946
ENSGALG00000024094	3324	0.590854392298436
ENSGALG00000024095	535	0.583177570093458
ENSGALG00000024097	2688	0.662946428571429
ENSGALG00000024101	582	0.754295532646048
ENSGALG00000024103	4229	0.578623788129581
ENSGALG00000024104	769	0.552665799739922
ENSGALG00000024106	799	0.563204005006258
ENSGALG00000024107	695	0.555395683453237
ENSGALG00000024112	1284	0.610591900311526
ENSGALG00000024118	1013	0.592300098716683
ENSGALG00000024120	1941	0.632663575476558
ENSGALG00000024122	1211	0.645747316267547
ENSGALG00000024128	2136	0.499063670411985
ENSGALG00000024135	648	0.595679012345679
ENSGALG00000024136	836	0.486842105263158
ENSGALG00000024138	471	0.613588110403397
ENSGALG00000024141	755	0.532450331125828
